location,forecast_date,target_end_date,horizon,actual,season,tfp_point,tfp_mae,tfp_wis,tfp_cov90,umass_point,umass_mae,umass_wis,umass_cov90,cdc_point,cdc_mae,cdc_wis,cdc_cov90,naive_point,naive_mae,naive_wis,naive_cov90,snaive_point,snaive_mae,snaive_wis,snaive_cov90
01,2024-11-23,2024-11-30,1,65.0,2024-2025,56.549168302387265,8.450831697612735,7.0172651160323305,0,65.04455172,0.04455172000000118,5.992464407295834,1.0,59.0,6.0,6.284166666666667,1,50.0,15.0,15.0,,84.0,19.0,19.0,
01,2024-11-23,2024-12-07,2,102.0,2024-2025,61.512934011671085,40.487065988328915,37.59129915039537,0,77.55034656,24.449653440000006,12.774603259704167,1.0,70.0,32.0,14.915833333333333,1,50.0,52.0,52.0,,84.0,18.0,18.0,
01,2024-11-23,2024-12-14,3,193.0,2024-2025,67.62203365350663,125.37796634649337,118.82608055742715,0,84.85361892,108.14638108,61.580392000775,1.0,88.0,105.0,60.595000000000006,1,50.0,143.0,143.0,,84.0,109.0,109.0,
01,2024-11-30,2024-12-07,1,102.0,2024-2025,74.50041232876713,27.499587671232874,24.974611870382905,0,67.85825087,34.141749129999994,17.488522913512497,1.0,68.0,34.0,17.698333333333334,1,65.0,37.0,37.0,,110.0,8.0,8.0,
01,2024-11-30,2024-12-14,2,193.0,2024-2025,81.30920460273973,111.69079539726027,105.48889262491129,0,77.84152472,115.15847528,74.36333942929166,0.0,78.0,115.0,77.04791666666667,0,65.0,128.0,128.0,,110.0,83.0,83.0,
01,2024-11-30,2024-12-21,3,432.0,2024-2025,104.48439361958903,327.515606380411,312.16583522788414,0,84.85496516,347.14503484,285.9594741674125,0.0,85.0,347.0,287.3858333333333,0,65.0,367.0,367.0,,110.0,322.0,322.0,
01,2024-12-07,2024-12-14,1,193.0,2024-2025,113.23175337519623,79.76824662480377,74.33254156442187,0,85.0546394,107.9453606,73.81724319339999,0.0,85.0,108.0,76.38208333333334,0,102.0,91.0,91.0,,143.0,50.0,50.0,
01,2024-12-07,2024-12-21,2,432.0,2024-2025,138.12442296263737,293.87557703736263,279.24461353539226,0,96.21978793,335.78021207,281.03833048929584,0.0,92.0,340.0,286.12708333333336,0,102.0,330.0,330.0,,143.0,289.0,289.0,
01,2024-12-07,2024-12-28,3,661.0,2024-2025,148.58800481297646,512.4119951870235,488.4309944386867,0,102.167556,558.832444,483.9958638930625,0.0,101.0,560.0,489.5062500000001,0,102.0,559.0,559.0,,143.0,518.0,518.0,
01,2024-12-14,2024-12-21,1,432.0,2024-2025,216.00687515592514,215.99312484407486,203.05835590860713,0,137.2202342,294.7797658,245.2130817520667,0.0,136.0,296.0,246.18666666666664,0,193.0,239.0,239.0,,269.0,163.0,163.0,
01,2024-12-14,2024-12-28,2,661.0,2024-2025,230.8819150902287,430.1180849097713,407.74074497053175,0,148.0383097,512.9616903,438.4551985911542,0.0,141.0,520.0,435.92041666666665,0,193.0,468.0,468.0,,269.0,392.0,392.0,
01,2024-12-14,2025-01-04,3,684.0,2024-2025,240.69559445707276,443.30440554292727,419.9139372782891,0,153.2011817,530.7988183,442.9243006992208,0.0,151.0,533.0,439.6458333333333,0,193.0,491.0,491.0,,269.0,415.0,415.0,
01,2024-12-21,2024-12-28,1,661.0,2024-2025,433.2094409654104,227.7905590345896,209.60288955996842,0,257.0207497,403.9792503,327.959756887125,0.0,258.0,403.0,316.91,0,432.0,229.0,229.0,,318.0,343.0,343.0,
01,2024-12-21,2025-01-04,2,684.0,2024-2025,454.5787853236964,229.42121467630358,210.04597921514926,0,271.9736062,412.0263938,314.36745007787493,0.0,259.0,425.0,309.15625,0,432.0,252.0,252.0,,318.0,366.0,366.0,
01,2024-12-21,2025-01-11,3,473.0,2024-2025,444.58515122463405,28.414848775365954,16.97686726718419,0,272.0444593,200.95554069999997,113.48194739639166,1.0,245.0,228.0,127.87,1,432.0,41.0,41.0,,318.0,155.0,155.0,
01,2024-12-28,2025-01-04,1,684.0,2024-2025,631.5436007692308,52.45639923076919,37.327682234512274,0,513.1597017,170.84029829999997,85.477589093375,1.0,441.0,243.0,146.60208333333335,0,661.0,23.0,23.0,,348.0,336.0,336.0,
01,2024-12-28,2025-01-11,2,473.0,2024-2025,626.8774031076923,153.87740310769232,135.87531696433697,0,509.3994511,36.39945110000002,38.39543228770833,1.0,427.0,46.0,38.26333333333333,1,661.0,188.0,188.0,,348.0,125.0,125.0,
01,2024-12-28,2025-01-18,3,488.0,2024-2025,628.2852657556923,140.2852657556923,122.44280918858361,0,497.8004229,9.800422900000001,39.028163971666665,1.0,377.0,111.0,57.69166666666666,1,661.0,173.0,173.0,,348.0,140.0,140.0,
01,2025-01-04,2025-01-11,1,473.0,2024-2025,605.1176124808966,132.11761248089658,116.03322430994812,0,590.9220889,117.92208889999995,68.94275121516667,1.0,597.0,124.0,71.26958333333333,1,684.0,211.0,211.0,,226.0,247.0,247.0,
01,2025-01-04,2025-01-18,2,488.0,2024-2025,597.8264172297504,109.8264172297504,93.34065108976093,0,508.9272899,20.927289900000005,45.316180114975,1.0,509.0,21.0,49.71166666666667,1,684.0,196.0,196.0,,226.0,262.0,262.0,
01,2025-01-04,2025-01-25,3,626.0,2024-2025,593.9075466853388,32.09245331466116,17.55251297006335,1,441.3067291,184.69327090000002,95.44708279474169,1.0,428.0,198.0,91.46166666666666,1,684.0,58.0,58.0,,226.0,400.0,400.0,
01,2025-01-11,2025-01-18,1,488.0,2024-2025,393.6568149797571,94.34318502024291,73.49139148898864,0,664.198146,176.19814599999995,99.54065212391667,1.0,582.0,94.0,52.11041666666666,1,473.0,15.0,15.0,,169.0,319.0,319.0,
01,2025-01-11,2025-01-25,2,626.0,2024-2025,374.95421081781376,251.04578918218624,222.2220926583343,0,610.6481065,15.35189349999996,43.277217605249994,1.0,477.0,149.0,75.39916666666666,1,473.0,153.0,153.0,,169.0,457.0,457.0,
01,2025-01-11,2025-02-01,3,734.0,2024-2025,357.8333331025101,376.1666668974899,339.8534402106298,0,525.264598,208.73540200000002,109.63422650820833,1.0,409.0,325.0,185.11333333333334,1,473.0,261.0,261.0,,169.0,565.0,565.0,
01,2025-01-18,2025-01-25,1,626.0,2024-2025,426.9722540221216,199.0277459778784,173.4998144666441,0,327.7937813,298.2062187,176.67625687983332,1.0,328.0,298.0,163.72541666666666,1,488.0,138.0,138.0,,140.0,486.0,486.0,
01,2025-01-18,2025-02-01,2,734.0,2024-2025,422.79425200100553,311.20574799899447,279.7700985697946,0,274.8324595,459.1675405,291.46777518416667,0.0,319.0,415.0,285.6383333333334,0,488.0,246.0,246.0,,140.0,594.0,594.0,
01,2025-01-18,2025-02-08,3,660.0,2024-2025,424.631089474007,235.368910525993,204.55990231073008,0,224.9056218,435.0943782,268.8882028006917,0.0,247.0,413.0,264.45625,0,488.0,172.0,172.0,,140.0,520.0,520.0,
01,2025-02-01,2025-02-08,1,660.0,2024-2025,636.3860569478909,23.613943052109107,11.882641090665173,1,488.1565553,171.84344470000002,96.28228847158334,1.0,499.0,161.0,87.25750000000001,1,734.0,74.0,74.0,,109.0,551.0,551.0,
01,2025-02-01,2025-02-15,2,415.0,2024-2025,648.0144274143921,233.01442741439212,201.9200760119337,0,408.4525841,6.547415899999976,31.993225108749993,1.0,465.0,50.0,41.64125000000001,1,734.0,319.0,319.0,,109.0,306.0,306.0,
01,2025-02-01,2025-02-22,3,286.0,2024-2025,649.1060794116129,363.1060794116129,324.9159753943043,0,355.2154959,69.21549590000001,41.37148883476667,1.0,401.0,115.0,57.705000000000005,1,734.0,448.0,448.0,,109.0,177.0,177.0,
01,2025-02-08,2025-02-15,1,415.0,2024-2025,555.6264174556212,140.6264174556212,114.23393219451738,0,611.2971914,196.29719139999997,95.95605197370833,1.0,588.0,173.0,80.94041666666666,1,660.0,245.0,245.0,,120.0,295.0,295.0,
01,2025-02-08,2025-02-22,2,286.0,2024-2025,546.7007678816568,260.7007678816568,226.97342762647386,0,546.3942577,260.3942577,136.768138677125,1.0,505.0,219.0,116.23458333333332,1,660.0,374.0,374.0,,120.0,166.0,166.0,
01,2025-02-08,2025-03-01,3,329.0,2024-2025,543.2542778598817,214.25427785988165,180.65648960359147,0,490.2116955,161.21169550000002,77.25310840499999,1.0,426.0,97.0,57.77,1,660.0,331.0,331.0,,120.0,209.0,209.0,
01,2025-02-15,2025-02-22,1,286.0,2024-2025,334.8192985056345,48.81929850563449,28.375348490773813,1,520.1938016,234.19380160000003,140.62422482870835,0.0,487.0,201.0,108.10875,1,415.0,129.0,129.0,,87.0,199.0,199.0,
01,2025-02-15,2025-03-01,2,329.0,2024-2025,318.59250582067614,10.407494179323862,8.119271099098672,1,474.4391775,145.43917750000003,75.33358242979166,1.0,422.0,93.0,51.94875,1,415.0,86.0,86.0,,87.0,242.0,242.0,
01,2025-02-15,2025-03-08,3,314.0,2024-2025,308.2032962238119,5.79670377618811,7.9342999048549245,1,428.1685051,114.1685051,58.877913606875005,1.0,356.0,42.0,35.43791666666667,1,415.0,101.0,101.0,,87.0,227.0,227.0,
01,2025-02-22,2025-03-01,1,329.0,2024-2025,234.06095847127554,94.93904152872446,62.84419629820289,0,301.5322414,27.467758600000025,18.249292580333336,1.0,301.0,28.0,26.413749999999997,1,286.0,43.0,43.0,,81.0,248.0,248.0,
01,2025-02-22,2025-03-08,2,314.0,2024-2025,226.41937585589096,87.58062414410904,54.78952474595095,0,268.5559576,45.4440424,23.87697561231667,1.0,248.0,66.0,36.68750000000001,1,286.0,28.0,28.0,,81.0,233.0,233.0,
01,2025-02-22,2025-03-15,3,272.0,2024-2025,216.69980335369038,55.300196646309615,29.75289701268268,1,235.0693467,36.93065329999999,22.874879402620834,1.0,201.0,71.0,38.62166666666666,1,286.0,14.0,14.0,,81.0,191.0,191.0,
01,2025-03-01,2025-03-08,1,314.0,2024-2025,289.7731563618771,24.226843638122887,12.564747008777617,1,205.2128544,108.7871456,63.007473092241675,1.0,203.0,111.0,62.98,1,329.0,15.0,15.0,,84.0,230.0,230.0,
01,2025-03-01,2025-03-15,2,272.0,2024-2025,290.0659740096759,18.065974009675926,10.85024922942616,1,177.1102389,94.88976109999999,51.08365953414583,1.0,163.0,109.0,59.29541666666666,1,329.0,57.0,57.0,,84.0,188.0,188.0,
01,2025-03-01,2025-03-22,3,192.0,2024-2025,293.35345654314466,101.35345654314466,65.78071551031017,0,154.7084676,37.291532399999994,20.427111484158335,1.0,128.0,64.0,35.10333333333333,1,329.0,137.0,137.0,,84.0,108.0,108.0,
01,2025-03-08,2025-03-15,1,272.0,2024-2025,266.91039423076927,5.0896057692307295,7.441387438742524,1,239.9414112,32.058588799999995,18.937955417408336,1.0,224.0,48.0,28.151249999999994,1,314.0,42.0,42.0,,64.0,208.0,208.0,
01,2025-03-08,2025-03-22,2,192.0,2024-2025,267.6330455769231,75.63304557692311,45.98084265871275,0,201.3736483,9.373648300000013,14.656350366091665,1.0,194.0,2.0,22.607083333333332,1,314.0,122.0,122.0,,64.0,128.0,128.0,
01,2025-03-08,2025-03-29,3,169.0,2024-2025,265.4842763884616,96.48427638846158,61.4092183151018,0,174.9961227,5.996122700000001,14.514977383395836,1.0,143.0,26.0,24.162916666666664,1,314.0,145.0,145.0,,64.0,105.0,105.0,
01,2025-03-15,2025-03-22,1,192.0,2024-2025,230.19562102245578,38.19562102245578,20.64914488930847,1,207.5600555,15.560055500000004,13.740989719483332,1.0,195.0,3.0,16.679583333333337,1,272.0,80.0,80.0,,69.0,123.0,123.0,
01,2025-03-15,2025-03-29,2,169.0,2024-2025,226.4961349412327,57.4961349412327,32.575664422757626,1,175.6353168,6.635316799999998,13.669141608829166,1.0,159.0,10.0,20.563749999999995,1,272.0,103.0,103.0,,69.0,100.0,100.0,
01,2025-03-15,2025-04-05,3,85.0,2024-2025,221.03326149446727,136.03326149446727,95.8777372625064,0,154.2743143,69.27431429999999,39.1780948483875,1.0,118.0,33.0,22.4375,1,272.0,187.0,187.0,,69.0,16.0,16.0,
01,2025-03-22,2025-03-29,1,169.0,2024-2025,158.50908309591642,10.490916904083576,8.816566727201705,1,184.6111944,15.611194399999988,12.575544602974999,1.0,173.0,4.0,16.309583333333332,1,192.0,23.0,23.0,,60.0,109.0,109.0,
01,2025-03-22,2025-04-05,2,85.0,2024-2025,149.4793408167141,64.47934081671411,37.25779854032589,1,159.3608168,74.36081680000001,43.411264041287495,1.0,147.0,62.0,30.11041666666667,1,192.0,107.0,107.0,,60.0,25.0,25.0,
01,2025-03-22,2025-04-12,3,54.0,2024-2025,141.77676394377968,87.77676394377968,53.56854128101117,0,140.0123945,86.0123945,50.97953494335,1.0,120.0,66.0,30.36666666666667,1,192.0,138.0,138.0,,60.0,6.0,6.0,
01,2025-03-29,2025-04-05,1,85.0,2024-2025,142.74003213780085,57.74003213780085,33.10554862079022,1,112.037366,27.037366000000006,14.862076880066667,1.0,108.0,23.0,13.8975,1,169.0,84.0,84.0,,39.0,46.0,46.0,
01,2025-03-29,2025-04-12,2,54.0,2024-2025,137.48549714676733,83.48549714676733,51.207519053322876,0,93.777988,39.77798799999999,22.077250559579166,1.0,89.0,35.0,19.077500000000004,1,169.0,115.0,115.0,,39.0,15.0,15.0,
01,2025-03-29,2025-04-19,3,49.0,2024-2025,135.1351408028504,86.1351408028504,52.492407653537924,0,80.81075356,31.810753559999995,17.71820178550833,1.0,73.0,24.0,14.472083333333332,1,169.0,120.0,120.0,,39.0,10.0,10.0,
01,2025-04-05,2025-04-12,1,54.0,2024-2025,67.92255675422139,13.92255675422139,9.871047389143774,1,107.3177606,53.3177606,32.64255243075,0.0,107.0,53.0,25.844583333333333,1,85.0,31.0,31.0,,19.0,35.0,35.0,
01,2025-04-05,2025-04-19,2,49.0,2024-2025,63.291815722326454,14.291815722326454,10.330899714954276,1,90.53342326,41.533423260000006,24.36415250700834,1.0,100.0,51.0,21.93625,1,85.0,36.0,36.0,,19.0,30.0,30.0,
01,2025-04-05,2025-04-26,3,35.0,2024-2025,58.226511458911816,23.226511458911816,13.764340404601045,1,79.35675666,44.35675666,25.712494388004163,1.0,80.0,45.0,20.120833333333334,1,85.0,50.0,50.0,,19.0,16.0,16.0,
01,2025-04-12,2025-04-19,1,49.0,2024-2025,43.89081351981352,5.10918648018648,8.058956670366229,1,35.74166095,13.258339049999996,6.7016657522925,1.0,49.0,0.0,7.8137500000000015,1,54.0,5.0,5.0,,17.0,32.0,32.0,
01,2025-04-12,2025-04-26,2,35.0,2024-2025,40.54867846153846,5.548678461538458,8.543240816311906,1,25.76100313,9.238996870000001,5.658704078693334,1.0,38.0,3.0,7.458749999999999,1,54.0,19.0,19.0,,17.0,18.0,18.0,
01,2025-04-12,2025-05-03,3,27.0,2024-2025,37.29511956550117,10.295119565501167,9.748469120611032,1,20.67144296,6.32855704,5.238567836359583,1.0,25.0,2.0,6.122083333333333,1,54.0,27.0,27.0,,17.0,10.0,10.0,
01,2025-04-19,2025-04-26,1,35.0,2024-2025,41.635217562557926,6.635217562557926,8.244680796503213,1,16.72924348,18.27075652,9.566240128373833,1.0,27.0,8.0,5.993333333333333,1,49.0,14.0,14.0,,15.0,20.0,20.0,
01,2025-04-19,2025-05-03,2,27.0,2024-2025,39.26709841519926,12.267098415199257,9.654407736287709,1,10.53781608,16.46218392,7.851747658918125,1.0,20.0,7.0,5.698333333333333,1,49.0,22.0,22.0,,15.0,12.0,12.0,
