location,forecast_date,target_end_date,horizon,actual,season,tfp_point,tfp_mae,tfp_wis,tfp_cov90,umass_point,umass_mae,umass_wis,umass_cov90,cdc_point,cdc_mae,cdc_wis,cdc_cov90,naive_point,naive_mae,naive_wis,naive_cov90,snaive_point,snaive_mae,snaive_wis,snaive_cov90
11,2025-02-01,2025-02-22,3,102.0,2024-2025,163.48489101538462,61.48489101538462,47.20491513974358,0,154.4314144,52.431414399999994,38.528666716666656,0.0,112.0,10.0,3.371269583333332,1,197.0,95.0,79.32356125,0,14.0,88.0,68.23012895833335,0
11,2025-02-08,2025-02-15,1,83.0,2024-2025,222.29823136094677,139.29823136094677,121.36037420488167,0,148.1972696,65.1972696,50.3469525173077,0.0,150.0,67.0,52.074569150641025,0,259.0,176.0,156.53290248397437,0,19.0,64.0,50.496812740384605,0
11,2025-02-08,2025-02-22,2,102.0,2024-2025,227.1318060591716,125.1318060591716,106.68114715285998,0,140.3727394,38.3727394,23.537041604487182,0.0,141.0,39.0,24.13816634615385,0,259.0,157.0,137.22149967948715,0,19.0,83.0,65.52303814102564,0
11,2025-02-08,2025-03-01,3,120.0,2024-2025,230.45673454106512,110.45673454106512,91.51446747685408,0,131.8181423,11.818142300000005,4.071733895833332,1.0,123.0,3.0,6.428638541666666,1,259.0,139.0,118.86843020833335,0,19.0,101.0,79.7398,0
11,2025-02-15,2025-02-22,1,102.0,2024-2025,66.93628302302793,35.063716976972074,28.852833419585988,1,189.2296756,87.22967560000001,70.74359160064103,0.0,190.0,88.0,71.48181915064102,0,83.0,19.0,17.893421714743592,1,18.0,84.0,66.66656274038462,0
11,2025-02-15,2025-03-01,2,120.0,2024-2025,62.77640336011759,57.22359663988241,45.48371881426587,0,180.2418616,60.24186159999999,43.71195037948718,0.0,181.0,61.0,44.43849967948719,0,83.0,37.0,30.589461217948713,1,18.0,102.0,80.90303653846154,0
11,2025-02-15,2025-03-08,3,103.0,2024-2025,63.128327715512,39.871672284488,32.98865640984567,1,162.475498,59.47549799999999,41.809199124999985,0.0,166.0,63.0,45.18684687499999,0,83.0,20.0,19.612680208333334,1,18.0,85.0,67.29381041666666,0
11,2025-02-22,2025-03-01,1,120.0,2024-2025,88.14230024342746,31.857699756572543,26.718461446161964,1,40.9118305,79.08816949999999,61.03929869070513,0.0,60.0,60.0,46.652590785256415,1,102.0,18.0,17.731100400641026,1,15.0,105.0,81.08868092948718,0
11,2025-02-22,2025-03-08,2,103.0,2024-2025,93.6336802083739,9.366319791626097,12.924241215920157,1,34.12572851,68.87427149,53.3160413438782,1.0,57.0,46.0,37.113432371794865,1,102.0,1.0,8.219009294871796,1,15.0,88.0,67.09318397435898,0
11,2025-02-22,2025-03-15,3,81.0,2024-2025,90.46853699945473,9.468536999454727,5.433120416780263,1,27.99331279,53.006687209999996,42.454010732083326,1.0,42.0,39.0,32.532607291666665,1,102.0,21.0,4.439273958333333,1,15.0,66.0,50.35159166666667,1
11,2025-03-01,2025-03-08,1,103.0,2024-2025,106.7250015481374,3.7250015481373993,6.229769019613772,1,32.63129867,70.36870133,54.202711759391036,1.0,41.0,62.0,48.27488165064103,1,120.0,17.0,3.630907291666666,1,36.0,67.0,51.8165483173077,1
11,2025-03-01,2025-03-15,2,81.0,2024-2025,104.17890064731495,23.178900647314947,6.475414081881951,0,27.03777452,53.96222548,42.977659394487176,1.0,36.0,45.0,36.629416346153846,1,120.0,39.0,21.63730096153846,0,36.0,45.0,36.629416346153846,1
11,2025-03-01,2025-03-22,3,67.0,2024-2025,106.27574611576198,39.275746115761976,20.59008273593856,0,21.48574376,45.51425624,37.2905996113,1.0,25.0,42.0,34.90061770833333,1,120.0,53.0,33.74249270833334,0,36.0,31.0,27.425409374999997,1
11,2025-03-08,2025-03-15,1,81.0,2024-2025,84.65360576923077,3.653605769230765,6.5782658653846156,1,86.71964952,5.719649520000004,5.975669771410256,1.0,80.0,1.0,8.34550344551282,1,103.0,22.0,6.034445753205129,0,14.0,67.0,49.73962924679487,1
11,2025-03-08,2025-03-22,2,67.0,2024-2025,84.87378846153845,17.873788461538453,4.423808173076922,1,70.03916281,3.0391628099999934,7.464499523173078,1.0,65.0,2.0,9.577903525641023,1,103.0,36.0,18.083031730769232,0,14.0,53.0,39.666034935897436,1
11,2025-03-08,2025-03-29,3,69.0,2024-2025,83.6499898076923,14.649989807692293,5.381618982371795,1,60.07840542,8.921594579999997,14.034981439166662,1.0,60.0,9.0,14.077451041666665,1,103.0,34.0,14.798284374999996,0,14.0,55.0,40.909253125,1
11,2025-03-15,2025-03-22,1,67.0,2024-2025,67.36766462016246,0.3676646201624578,8.030765430900617,1,71.94525482,4.945254820000002,6.505039699935897,1.0,82.0,15.0,4.484104407051282,1,81.0,14.0,4.609104407051282,1,20.0,47.0,36.419943749999995,1
11,2025-03-15,2025-03-29,2,69.0,2024-2025,65.75993238031535,3.240067619684652,10.632626050406111,1,60.10214199,8.89785801,13.697262511826926,1.0,72.0,3.0,7.794897115384615,1,81.0,12.0,5.603550961538461,1,20.0,49.0,37.81884743589743,1
11,2025-03-15,2025-04-05,3,28.0,2024-2025,65.87294160550407,37.87294160550407,17.829165913608062,0,51.93277372,23.93277372,5.2587997333333325,1.0,58.0,30.0,10.284263541666666,0,81.0,53.0,32.32593020833333,0,20.0,8.0,13.118664583333334,1
11,2025-03-22,2025-03-29,1,69.0,2024-2025,56.69802193732194,12.30197806267806,15.078882588437795,1,52.48786456,16.51213544,17.359384501153848,1.0,65.0,4.0,10.581977804487181,1,67.0,2.0,9.498644471153847,1,18.0,51.0,38.916565144230766,1
11,2025-03-22,2025-04-05,2,28.0,2024-2025,56.61950395441596,28.61950395441596,9.756979430674269,0,43.70122363,15.701223630000001,5.142301853942307,1.0,56.0,28.0,9.16328814102564,0,67.0,39.0,19.704954807692307,0,18.0,10.0,13.52541955128205,1
11,2025-03-22,2025-04-12,3,8.0,2024-2025,54.991709804216526,46.991709804216526,25.89117293737416,0,36.06687093,28.06687093,7.754869016249997,0.0,47.0,39.0,18.23245104166666,0,67.0,59.0,37.39911770833333,0,18.0,10.0,5.354690624999999,1
11,2025-03-29,2025-04-05,1,28.0,2024-2025,61.103999339310995,33.103999339310995,15.101297684147395,0,37.72724855,9.727248549999999,5.915025382211539,1.0,38.0,10.0,5.858202163461539,1,69.0,41.0,22.66829831730769,0,23.0,5.0,11.421455368589742,1
11,2025-03-29,2025-04-12,2,8.0,2024-2025,59.99045382916471,51.99045382916471,31.689601265770023,0,31.07271319,23.07271319,5.042423901762821,1.0,32.0,24.0,5.2933009615384625,1,69.0,61.0,40.32374967948718,0,23.0,15.0,5.40610705128205,1
11,2025-03-29,2025-04-19,3,7.0,2024-2025,59.72703709949977,52.72703709949977,30.884278262020615,0,24.77984331,17.77984331,5.610482098737498,1.0,27.0,20.0,5.489602083333334,1,69.0,62.0,39.770867708333334,0,23.0,16.0,5.562622916666666,1
11,2025-04-05,2025-04-12,1,8.0,2024-2025,24.85885872420263,16.85885872420263,4.883894502423389,1,53.67235608,45.67235608,27.099134752948714,0.0,47.0,39.0,20.70479350961538,0,28.0,20.0,4.692053125,1,17.0,9.0,4.964144070512821,1
11,2025-04-05,2025-04-19,2,7.0,2024-2025,22.720835579737336,15.720835579737336,5.44986748135397,1,44.65026857,37.65026857,17.89582757189103,0.0,44.0,37.0,17.27265352564103,0,28.0,21.0,5.143166346153847,1,17.0,10.0,4.935164743589742,1
11,2025-04-05,2025-04-26,3,7.0,2024-2025,20.428002973508445,13.428002973508445,5.391659229478237,1,36.97995019,29.979950189999997,9.029632473749999,0.0,35.0,28.0,7.1321802083333345,0,28.0,21.0,5.644680208333334,1,17.0,10.0,5.114518749999999,1
11,2025-04-12,2025-04-19,1,7.0,2024-2025,8.99857435897436,1.9985743589743592,4.397914127136752,1,16.993101,9.993101,4.747104918942307,1.0,23.0,16.0,4.916369631410256,1,8.0,1.0,4.432448157051282,1,14.0,7.0,4.520143669871794,1
11,2025-04-12,2025-04-26,2,7.0,2024-2025,7.166936195804196,0.16693619580419572,4.64637146541958,1,12.66915282,5.669152820000001,4.726660358122435,1.0,19.0,12.0,5.058983653846153,1,8.0,1.0,4.621913141025641,1,14.0,7.0,4.719451602564102,1
11,2025-04-12,2025-05-03,3,4.0,2024-2025,5.957073258181818,1.9570732581818184,3.646900281548485,1,9.560096592,5.560096592000001,3.891599500526668,1.0,16.0,12.0,4.409336458333333,1,8.0,4.0,3.815544791666667,1,14.0,10.0,4.253503124999999,1
11,2025-04-19,2025-04-26,1,7.0,2024-2025,7.295903799814644,0.2959037998146439,4.460024112179487,1,1.039993291,5.960006709,4.996006068361569,1.0,7.0,0.0,4.470257451923078,1,7.0,0.0,4.470257451923078,1,8.0,1.0,4.435674118589744,1
