lookback_max,growth_mode,growth_strength,shrink_80,shrink_95,weighted_cov_error,weighted_wis,safety_pass,M4_Monthly_cov80,M4_Monthly_cov95,M4_Monthly_cov_err,M4_Monthly_wis,M4_Weekly_cov80,M4_Weekly_cov95,M4_Weekly_cov_err,M4_Weekly_wis,Finance_cov80,Finance_cov95,Finance_cov_err,Finance_wis,Flu_US_cov80,Flu_US_cov95,Flu_US_cov_err,Flu_US_wis
78,linear,0.12,1.0,1.05,0.20119236883942768,387.5095395259864,True,0.9666666666666667,0.9966666666666666,0.21333333333333326,3558.857476131243,0.9607692307692307,0.9884615384615384,0.1992307692307691,2178.7101323112465,0.9637619047619049,0.9919523809523808,0.20571428571428574,24.355875496807524,0.8622641509433963,0.9188679245283019,0.09339622641509426,
78,linear,0.12,1.05,1.0,0.20461049284578708,382.86340488690206,False,0.9711111111111111,0.996111111111111,0.2172222222222221,3514.8202025089267,0.9661538461538461,0.9861538461538462,0.2023076923076923,2154.3760416592754,0.9692857142857143,0.9894761904761906,0.20876190476190493,24.07038325149183,0.8669811320754717,0.9132075471698113,0.10377358490566024,
78,linear,0.12,1.05,1.05,0.20659777424483294,391.89480339684366,False,0.9711111111111111,0.9966666666666666,0.21777777777777774,3600.2614736370756,0.9661538461538461,0.9884615384615384,0.20461538461538453,2201.9553863991287,0.9692857142857143,0.9919523809523808,0.2112380952380951,24.621933266618253,0.8669811320754717,0.9188679245283019,0.09811320754716968,
78,sqrt,0.08,0.95,1.0,0.10953895071542116,304.02873895917907,False,0.8633333333333333,0.9594444444444444,0.07277777777777772,2680.934792932377,0.8276923076923076,0.9292307692307692,0.048461538461538334,1812.6250294895858,0.7674285714285715,0.8656190476190477,0.11695238095238081,22.250852695152616,0.8452830188679246,0.8952830188679245,0.09999999999999998,
78,sqrt,0.08,0.95,1.05,0.09920508744038158,305.4523856977539,False,0.8633333333333333,0.9666666666666667,0.07999999999999996,2698.0905535335505,0.8276923076923076,0.94,0.03769230769230758,1820.1510816512068,0.7674285714285715,0.8775238095238095,0.10504761904761906,22.02012484040613,0.8452830188679246,0.9037735849056604,0.09150943396226408,
78,sqrt,0.08,1.0,1.0,0.09765500794912553,303.42629460866226,True,0.8750000000000001,0.9594444444444444,0.08444444444444454,2676.910475315277,0.8461538461538461,0.9292307692307692,0.06692307692307686,1808.6376235705857,0.7840952380952381,0.8656190476190477,0.1002857142857142,22.12084791165157,0.8509433962264151,0.8952830188679245,0.10566037735849054,
78,sqrt,0.08,1.0,1.05,0.08732114467408592,304.8499413472372,True,0.8750000000000001,0.9666666666666667,0.09166666666666679,2694.0662359164503,0.8461538461538461,0.94,0.05615384615384611,1816.1636757322071,0.7840952380952381,0.8775238095238095,0.08838095238095245,21.890120056905083,0.8509433962264151,0.9037735849056604,0.09716981132075464,
78,sqrt,0.08,1.05,1.0,0.08791732909379964,303.2084968648518,True,0.8866666666666668,0.9594444444444444,0.09611111111111126,2676.377663644157,0.8661538461538462,0.9292307692307692,0.08692307692307688,1806.9314530020365,0.7982380952380952,0.8656190476190477,0.08614285714285708,22.01119512654955,0.8556603773584905,0.8952830188679245,0.11037735849056596,
78,sqrt,0.08,1.05,1.05,0.07758346581876001,304.6321436034266,True,0.8866666666666668,0.9666666666666667,0.1033333333333335,2693.5334242453305,0.8661538461538462,0.94,0.07615384615384613,1814.4575051636575,0.7982380952380952,0.8775238095238095,0.07423809523809533,21.78046727180306,0.8556603773584905,0.9037735849056604,0.10188679245283006,
78,sqrt,0.1,0.95,1.0,0.08263116057233691,304.25084954138566,True,0.8744444444444446,0.9672222222222223,0.0916666666666669,2691.285723122683,0.8430769230769231,0.9384615384615383,0.05461538461538462,1811.0098571291528,0.7864285714285715,0.8808095238095239,0.08276190476190459,21.729726598692125,0.8481132075471698,0.8990566037735849,0.09905660377358483,
78,sqrt,0.1,0.95,1.05,0.07154213036565961,306.41786094587883,True,0.8744444444444446,0.9738888888888888,0.09833333333333338,2714.2450632582763,0.8430769230769231,0.95,0.04307692307692301,1824.0849588403614,0.7864285714285715,0.8934285714285716,0.07014285714285695,21.54865814480686,0.8481132075471698,0.909433962264151,0.08867924528301874,
78,sqrt,0.1,1.0,1.0,0.07456279809220966,303.97699052168673,True,0.8855555555555558,0.9672222222222223,0.10277777777777808,2690.419145425431,0.8638461538461538,0.9384615384615383,0.07538461538461538,1808.7549276320406,0.8014285714285714,0.8808095238095239,0.07061904761904736,21.615486373248107,0.8528301886792453,0.8990566037735849,0.10377358490566035,
78,sqrt,0.1,1.0,1.05,0.06347376788553236,306.14400192618,True,0.8855555555555558,0.9738888888888888,0.10944444444444457,2713.3784855610243,0.8638461538461538,0.95,0.06384615384615377,1821.8300293432499,0.8014285714285714,0.8934285714285716,0.05799999999999972,21.434417919362847,0.8528301886792453,0.909433962264151,0.09339622641509426,
78,sqrt,0.1,1.05,1.0,0.08855325914149428,304.12575872472524,True,0.8983333333333333,0.9672222222222223,0.11555555555555563,2692.412868948518,0.8815384615384616,0.9384615384615383,0.09307692307692317,1810.431492193551,0.8157142857142857,0.8808095238095239,0.0849047619047617,21.519046931197057,0.8584905660377359,0.8990566037735849,0.10943396226415092,
78,sqrt,0.1,1.05,1.05,0.07746422893481697,306.29277012921847,True,0.8983333333333333,0.9738888888888888,0.12222222222222212,2715.3722090841115,0.8815384615384616,0.95,0.08153846153846156,1823.5065939047604,0.8157142857142857,0.8934285714285716,0.07228571428571406,21.337978477311797,0.8584905660377359,0.909433962264151,0.09905660377358483,
78,sqrt,0.12,0.95,1.0,0.06196343402225745,305.4374789748859,True,0.883888888888889,0.9733333333333333,0.10722222222222222,2709.1380268037233,0.8592307692307694,0.9492307692307692,0.06000000000000005,1815.9321487750651,0.8022857142857142,0.8958095238095237,0.05647619047619035,21.31651092161157,0.8509433962264151,0.9047169811320754,0.0962264150943396,
78,sqrt,0.12,0.95,1.05,0.052941176470588124,308.2704400017992,True,0.883888888888889,0.9772222222222221,0.11111111111111105,2737.0948833244447,0.8592307692307694,0.9592307692307692,0.06846153846153857,1834.1668620900914,0.8022857142857142,0.9071904761904761,0.045095238095237966,21.185550464007147,0.8509433962264151,0.910377358490566,0.09056603773584904,
78,sqrt,0.12,1.0,1.0,0.07758346581875997,305.5023355159351,True,0.8983333333333334,0.9733333333333333,0.1216666666666667,2710.5152225669763,0.8807692307692307,0.9492307692307692,0.08153846153846145,1816.9080840374302,0.8181428571428572,0.8958095238095237,0.07233333333333336,21.215754843414725,0.8566037735849057,0.9047169811320754,0.10188679245283017,
78,sqrt,0.12,1.0,1.05,0.06856120826709064,308.3352965428485,True,0.8983333333333334,0.9772222222222221,0.12555555555555553,2738.472079087698,0.8807692307692307,0.9592307692307692,0.08999999999999997,1835.142797352457,0.8181428571428572,0.9071904761904761,0.06095238095238098,21.084794385810298,0.8566037735849057,0.910377358490566,0.0962264150943396,
78,sqrt,0.12,1.05,1.0,0.09113672496025448,305.98605295689987,True,0.9055555555555556,0.9733333333333333,0.12888888888888883,2715.225949413948,0.8961538461538463,0.9492307692307692,0.096923076923077,1821.0311287947975,0.8327142857142859,0.8958095238095237,0.08690476190476204,21.1362817151075,0.8584905660377359,0.9047169811320754,0.10377358490566035,
78,sqrt,0.12,1.05,1.05,0.08211446740858516,308.8190139838132,True,0.9055555555555556,0.9772222222222221,0.13277777777777766,2743.182805934669,0.8961538461538463,0.9592307692307692,0.10538461538461552,1839.2658421098233,0.8327142857142859,0.9071904761904761,0.07552380952380966,21.00532125750307,0.8584905660377359,0.910377358490566,0.09811320754716979,
104,linear,0.08,0.95,1.0,0.18505564387917328,355.5130508534126,True,0.9511111111111112,0.9938888888888888,0.19500000000000006,3222.6312254150257,0.9523076923076923,0.9876923076923078,0.19000000000000006,2064.803912273906,0.9510952380952381,0.9875238095238095,0.18861904761904758,21.891765131844622,0.8424528301886792,0.9009433962264151,0.09150943396226408,
104,linear,0.08,0.95,1.05,0.18676470588235292,363.45272701876144,True,0.9511111111111112,0.9955555555555555,0.19666666666666677,3296.688987986861,0.9523076923076923,0.9892307692307692,0.19153846153846155,2108.1630238611765,0.9510952380952381,0.9897142857142857,0.19080952380952376,22.372309637912366,0.8424528301886792,0.9084905660377358,0.08396226415094332,
104,linear,0.08,1.0,1.0,0.19125596184419713,358.93451676307956,True,0.9600000000000002,0.9938888888888888,0.203888888888889,3253.314483008148,0.956923076923077,0.9876923076923078,0.19461538461538475,2085.093654240458,0.9570952380952381,0.9875238095238095,0.19461904761904758,22.10498199199139,0.85,0.9009433962264151,0.09905660377358483,
104,linear,0.08,1.0,1.05,0.1929650238473768,366.8741929284284,True,0.9600000000000002,0.9955555555555555,0.2055555555555557,3327.3722455799834,0.956923076923077,0.9892307692307692,0.19615384615384623,2128.452765827728,0.9570952380952381,0.9897142857142857,0.19680952380952377,22.58552649805914,0.85,0.9084905660377358,0.09150943396226408,
104,linear,0.08,1.05,1.0,0.19658187599364077,362.6540933144377,True,0.9655555555555556,0.9938888888888888,0.20944444444444443,3287.3600015764387,0.9638461538461537,0.9876923076923078,0.20153846153846144,2106.2290060789032,0.9623333333333335,0.9875238095238095,0.19985714285714296,22.334822716718456,0.8547169811320755,0.9009433962264151,0.10377358490566035,
104,linear,0.08,1.05,1.05,0.19829093799682038,370.59376947978654,True,0.9655555555555556,0.9955555555555555,0.21111111111111114,3361.4177641482743,0.9638461538461537,0.9892307692307692,0.20307692307692293,2149.5881176661733,0.9623333333333335,0.9897142857142857,0.20204761904761914,22.815367222786204,0.8547169811320755,0.9084905660377358,0.0962264150943396,
104,linear,0.1,0.95,1.0,0.20254372019077924,380.2101566774039,True,0.9644444444444445,0.996111111111111,0.2105555555555555,3460.999986419151,0.9615384615384615,0.9892307692307692,0.2007692307692307,2181.262860814165,0.9651904761904764,0.9923809523809525,0.20757142857142885,23.840278447171208,0.8481132075471698,0.9066037735849056,0.09150943396226408,
104,linear,0.1,0.95,1.05,0.2042130365659778,389.508324363197,True,0.9644444444444445,0.9966666666666666,0.21111111111111114,3547.923959811403,0.9615384615384615,0.9907692307692308,0.2023076923076923,2231.198084061506,0.9651904761904764,0.9943809523809523,0.20957142857142863,24.438514477978657,0.8481132075471698,0.909433962264151,0.08867924528301874,
104,linear,0.1,1.0,1.0,0.2081478537360891,384.5487511155612,False,0.9683333333333334,0.996111111111111,0.21444444444444433,3501.0599862833847,0.9669230769230769,0.9892307692307692,0.20615384615384613,2205.092517775875,0.9709047619047619,0.9923809523809525,0.2132857142857144,24.129444268989964,0.8547169811320755,0.9066037735849056,0.09811320754716979,
104,linear,0.1,1.0,1.05,0.20981717011128767,393.8469188013543,False,0.9683333333333334,0.9966666666666666,0.21499999999999997,3587.9839596756374,0.9669230769230769,0.9907692307692308,0.20769230769230773,2255.027741023217,0.9709047619047619,0.9943809523809523,0.2152857142857142,24.72768029979741,0.8547169811320755,0.909433962264151,0.09528301886792445,
104,linear,0.1,1.05,1.0,0.21283783783783794,389.04225715449957,False,0.9727777777777777,0.996111111111111,0.2188888888888887,3542.427539015367,0.9723076923076923,0.9892307692307692,0.21153846153846156,2229.8876781173935,0.9756666666666667,0.9923809523809525,0.21804761904761916,24.432363725092266,0.8575471698113207,0.9066037735849056,0.10094339622641502,
104,linear,0.1,1.05,1.05,0.21450715421303646,398.34042484029277,False,0.9727777777777777,0.9966666666666666,0.21944444444444433,3629.3515124076202,0.9723076923076923,0.9907692307692308,0.21307692307692316,2279.8229013647347,0.9756666666666667,0.9943809523809523,0.22004761904761894,25.03059975589972,0.8575471698113207,0.909433962264151,0.09811320754716968,
104,linear,0.12,0.95,1.0,0.21494435612082685,406.5131628580532,False,0.9711111111111111,0.9972222222222221,0.21833333333333327,3714.15920151688,0.9684615384615384,0.9915384615384616,0.20999999999999996,2304.8758670918155,0.9760000000000001,0.9950476190476192,0.22104761904761927,26.002189883755854,0.8537735849056604,0.909433962264151,0.0943396226415093,
104,linear,0.12,0.95,1.05,0.21565977742448353,417.1018764715772,False,0.9711111111111111,0.9977777777777778,0.2188888888888889,3812.660103767857,0.9684615384615384,0.9915384615384616,0.20999999999999996,2361.9970502532747,0.9760000000000001,0.9959047619047621,0.22190476190476216,26.70946951968961,0.8537735849056604,0.910377358490566,0.09339622641509426,
104,linear,0.12,1.0,1.0,0.2192766295707474,411.56664527779736,False,0.9755555555555557,0.9972222222222221,0.22277777777777785,3760.337963533082,0.9753846153846155,0.9915384615384616,0.2169230769230771,2332.983675265845,0.9802380952380954,0.9950476190476192,0.22528571428571453,26.358556332582662,0.8566037735849057,0.909433962264151,0.09716981132075464,
104,linear,0.12,1.0,1.05,0.21999205087440404,422.1553588913215,False,0.9755555555555557,0.9977777777777778,0.2233333333333335,3858.8388657840605,0.9753846153846155,0.9915384615384616,0.2169230769230771,2390.1048584273035,0.9802380952380954,0.9959047619047621,0.22614285714285742,27.06583596851641,0.8566037735849057,0.910377358490566,0.0962264150943396,
104,linear,0.12,1.05,1.0,0.2225357710651828,416.83628780664446,False,0.9772222222222223,0.9972222222222221,0.22444444444444445,3808.5649690866903,0.9769230769230769,0.9915384615384616,0.21846153846153848,2362.2562768083644,0.9837142857142855,0.9950476190476192,0.22876190476190472,26.72623319086946,0.8603773584905661,0.909433962264151,0.10094339622641502,
104,linear,0.12,1.05,1.05,0.22325119236883942,427.4250014201686,False,0.9772222222222223,0.9977777777777778,0.2250000000000001,3907.0658713376683,0.9769230769230769,0.9915384615384616,0.21846153846153848,2419.3774599698236,0.9837142857142855,0.9959047619047621,0.2296190476190476,27.43351282680321,0.8603773584905661,0.910377358490566,0.09999999999999998,
104,sqrt,0.08,0.95,1.0,0.0625596184419713,308.4069175109835,True,0.8877777777777779,0.9711111111111111,0.10888888888888903,2738.366325218679,0.8792307692307695,0.9723076923076924,0.10153846153846191,1847.7271001433844,0.8135238095238095,0.9088571428571429,0.05466666666666653,20.40063947601538,0.8358490566037736,0.8933962264150943,0.09245283018867922,
104,sqrt,0.08,0.95,1.05,0.053298887122416545,311.6822860592727,True,0.8877777777777779,0.9788888888888887,0.11666666666666659,2769.8035013788613,0.8792307692307695,0.9784615384615384,0.10769230769230786,1868.9904769516536,0.8135238095238095,0.9205714285714285,0.042952380952380964,20.31392355867622,0.8358490566037736,0.9018867924528302,0.08396226415094332,
104,sqrt,0.08,1.0,1.0,0.07718600953895055,308.5544768300385,True,0.8966666666666667,0.9711111111111111,0.11777777777777787,2739.423678950952,0.89,0.9723076923076924,0.11230769230769244,1850.3279838586025,0.8293333333333333,0.9088571428571429,0.07047619047619025,20.325792186470085,0.8415094339622642,0.8933962264150943,0.09811320754716979,
104,sqrt,0.08,1.0,1.05,0.06792527821939577,311.82984537832766,True,0.8966666666666667,0.9788888888888887,0.12555555555555542,2770.860855111134,0.89,0.9784615384615384,0.1184615384615384,1871.5913606668719,0.8293333333333333,0.9205714285714285,0.05876190476190468,20.239076269130923,0.8415094339622642,0.9018867924528302,0.08962264150943389,
104,sqrt,0.08,1.05,1.0,0.0915739268680444,309.065339375792,True,0.9077777777777779,0.9711111111111111,0.12888888888888905,2743.4429636218906,0.906923076923077,0.9723076923076924,0.12923076923076948,1855.482831601668,0.8442380952380952,0.9088571428571429,0.08538095238095222,20.274234433016904,0.8481132075471698,0.8933962264150943,0.10471698113207539,
104,sqrt,0.08,1.05,1.05,0.08231319554848966,312.34070792408113,True,0.9077777777777779,0.9788888888888887,0.1366666666666666,2774.8801397820725,0.906923076923077,0.9784615384615384,0.13538461538461544,1876.746208409938,0.8442380952380952,0.9205714285714285,0.07366666666666666,20.18751851567774,0.8481132075471698,0.9018867924528302,0.09622641509433949,
104,sqrt,0.1,0.95,1.0,0.06748807631160567,311.08247131164114,True,0.8972222222222223,0.9788888888888888,0.12611111111111106,2767.1339219543565,0.8884615384615385,0.9784615384615384,0.11692307692307691,1864.2174181377986,0.8319047619047618,0.9237142857142856,0.058190476190476126,20.11958452875765,0.8386792452830188,0.8971698113207547,0.09150943396226408,
104,sqrt,0.1,0.95,1.05,0.059697933227344756,315.0856540943438,True,0.8972222222222223,0.9833333333333333,0.13055555555555554,2804.356505853911,0.8884615384615385,0.9815384615384615,0.12,1890.6207302013136,0.8319047619047618,0.9332857142857144,0.04861904761904734,20.09078081975921,0.8386792452830188,0.9037735849056604,0.08490566037735836,
104,sqrt,0.1,1.0,1.0,0.08290937996820354,311.58516256544254,True,0.908888888888889,0.9788888888888888,0.13777777777777778,2771.255826710038,0.9053846153846155,0.9784615384615384,0.13384615384615384,1869.0673902481067,0.848047619047619,0.9237142857142856,0.07433333333333336,20.068314035520295,0.8443396226415094,0.8971698113207547,0.09716981132075464,
104,sqrt,0.1,1.0,1.05,0.0751192368839426,315.58834534814514,True,0.908888888888889,0.9833333333333333,0.14222222222222225,2808.4784106095917,0.9053846153846155,0.9815384615384615,0.13692307692307693,1895.4707023116214,0.848047619047619,0.9332857142857144,0.06476190476190458,20.039510326521853,0.8443396226415094,0.9037735849056604,0.09056603773584893,
104,sqrt,0.1,1.05,1.0,0.09578696343402222,312.541522331769,True,0.9211111111111113,0.9788888888888888,0.15000000000000013,2778.5972618084525,0.9200000000000002,0.9784615384615384,0.14846153846153853,1877.8617126624783,0.861095238095238,0.9237142857142856,0.08738095238095234,20.040447816708138,0.8528301886792453,0.8971698113207547,0.10566037735849054,
104,sqrt,0.1,1.05,1.05,0.08799682034976132,316.5447051144716,True,0.9211111111111113,0.9833333333333333,0.1544444444444446,2815.819845708006,0.9200000000000002,0.9815384615384615,0.15153846153846162,1904.265024725993,0.861095238095238,0.9332857142857144,0.07780952380952355,20.011644107709696,0.8528301886792453,0.9037735849056604,0.09905660377358483,
104,sqrt,0.12,0.95,1.0,0.07456279809220985,314.64689953453336,True,0.9072222222222223,0.9822222222222221,0.13944444444444437,2802.7153222190454,0.9030769230769232,0.9815384615384615,0.1346153846153847,1886.6562595823893,0.8496666666666667,0.9351904761904761,0.06447619047619046,19.951203563689138,0.8433962264150944,0.9028301886792452,0.09056603773584904,
104,sqrt,0.12,0.95,1.05,0.06717011128775831,319.2625972058589,True,0.9072222222222223,0.9872222222222221,0.14444444444444438,2844.9784654204122,0.9030769230769232,0.9861538461538462,0.13923076923076938,1917.1457090809752,0.8496666666666667,0.9446666666666667,0.05499999999999994,19.97125172082861,0.8433962264150944,0.9047169811320754,0.08867924528301885,
104,sqrt,0.12,1.0,1.0,0.08803656597774247,315.60180928252254,True,0.9194444444444446,0.9822222222222221,0.15166666666666673,2810.198898526628,0.9184615384615386,0.9815384615384615,0.15000000000000002,1895.2020647677427,0.8634761904761905,0.9351904761904761,0.07828571428571429,19.924800952489154,0.85,0.9028301886792452,0.09716981132075464,
104,sqrt,0.12,1.0,1.05,0.0806438791732909,320.21750695384804,True,0.9194444444444446,0.9872222222222221,0.15666666666666673,2852.4620417279934,0.9184615384615386,0.9861538461538462,0.1546153846153847,1925.6915142663286,0.8634761904761905,0.9446666666666667,0.06880952380952376,19.944849109628624,0.85,0.9047169811320754,0.09528301886792445,
104,sqrt,0.12,1.05,1.0,0.10039745627980931,317.11752237586114,True,0.9300000000000002,0.9822222222222221,0.16222222222222227,2823.5238655542325,0.9307692307692309,0.9815384615384615,0.16230769230769237,1906.1007547059573,0.8764285714285716,0.9351904761904761,0.09123809523809534,19.923948755300223,0.8537735849056604,0.9028301886792452,0.10094339622641502,
104,sqrt,0.12,1.05,1.05,0.09300476947535775,321.7332200471867,True,0.9300000000000002,0.9872222222222221,0.16722222222222227,2865.787008755599,0.9307692307692309,0.9861538461538462,0.16692307692307706,1936.5902042045439,0.8764285714285716,0.9446666666666667,0.08176190476190481,19.943996912439694,0.8537735849056604,0.9047169811320754,0.09905660377358483,
156,linear,0.08,0.95,1.0,0.2116057233704293,396.8646647930964,False,0.9511111111111111,0.995,0.19611111111111112,3612.312833939078,0.9646153846153847,0.9923076923076924,0.2069230769230771,2261.3290195056425,0.9752857142857143,0.9946190476190476,0.21990476190476194,25.86781617841094,0.8481132075471698,0.9188679245283019,0.0792452830188678,
156,linear,0.08,0.95,1.05,0.2125596184419715,406.74385418099814,False,0.9511111111111111,0.9955555555555555,0.19666666666666666,3703.162991022781,0.9646153846153847,0.9938461538461538,0.20846153846153848,2315.3822465092635,0.9752857142857143,0.9956190476190477,0.22090476190476205,26.570717470993564,0.8481132075471698,0.9188679245283019,0.0792452830188678,
156,linear,0.08,1.0,1.0,0.21581875993640715,401.26360238074744,False,0.9583333333333335,0.995,0.20333333333333348,3650.578432697782,0.97,0.9923076923076924,0.21230769230769242,2287.688516179659,0.9791428571428573,0.9946190476190476,0.22376190476190494,26.226475524287626,0.8528301886792453,0.9188679245283019,0.08396226415094332,
156,linear,0.08,1.0,1.05,0.2167726550079494,411.1427917686492,False,0.9583333333333335,0.9955555555555555,0.203888888888889,3741.4285897814866,0.97,0.9938461538461538,0.2138461538461538,2341.74174318328,0.9791428571428573,0.9956190476190477,0.22476190476190505,26.92937681687025,0.8528301886792453,0.9188679245283019,0.08396226415094332,
156,linear,0.08,1.05,1.0,0.2197138314785373,406.04889385688824,False,0.9622222222222221,0.995,0.20722222222222209,3693.5879686201574,0.9738461538461539,0.9923076923076924,0.21615384615384636,2314.7143315597896,0.983,0.9946190476190476,0.2276190476190476,26.600152137871408,0.8575471698113207,0.9188679245283019,0.08867924528301874,
156,linear,0.08,1.05,1.05,0.22066772655007957,415.9280832447902,False,0.9622222222222221,0.9955555555555555,0.20777777777777762,3784.438125703862,0.9738461538461539,0.9938461538461538,0.21769230769230774,2368.7675585634115,0.983,0.9956190476190477,0.22861904761904772,27.30305343045404,0.8575471698113207,0.9188679245283019,0.08867924528301874,
156,linear,0.1,0.95,1.0,0.22182034976152626,427.4820760288053,False,0.9600000000000002,0.996111111111111,0.20611111111111113,3901.1328647636647,0.9707692307692308,0.9938461538461538,0.21461538461538465,2406.5374894651804,0.983904761904762,0.9968095238095238,0.23071428571428576,28.805292381210094,0.8509433962264151,0.9198113207547169,0.0811320754716981,
156,linear,0.1,0.95,1.05,0.22233704292527823,438.8793317701901,False,0.9600000000000002,0.9972222222222221,0.2072222222222223,4005.895716443552,0.9707692307692308,0.9961538461538462,0.216923076923077,2468.6105649227848,0.983904761904762,0.9973333333333333,0.23123809523809524,29.637998254284284,0.8509433962264151,0.9226415094339623,0.07830188679245276,
